,_id,candidate,state,timestamp,voix
181,586e641b3cf7e06df0ce3a96,Castle,Vermont,2016-11-08T20:09,63.0
182,586e641b3cf7e06df0ce3a97,Autre,Alaska,2016-11-08T20:11,10441.0
183,586e641b3cf7e06df0ce3a98,Johnson,Alaska,2016-11-08T20:11,18725.0
184,586e641b3cf7e06df0ce3a99,Blanc,Montana,2016-11-08T20:01,19755.0
185,586e641b3cf7e06df0ce3a9a,Castle,Alaska,2016-11-08T20:11,3866.0
186,586e641b3cf7e06df0ce3a9b,McMullin,Wisconsin,2016-11-08T20:17,11855.0
187,586e641b3cf7e06df0ce3a9c,Castle,Dakota_du_Sud,2016-11-08T20:10,4064.0
188,586e641b3cf7e06df0ce3a9d,Trump,Dakota_du_Sud,2016-11-08T20:10,227721.0
189,586e641b3cf7e06df0ce3a9e,Trump,Vermont,2016-11-08T20:09,95369.0
190,586e641b3cf7e06df0ce3a9f,Castle,New_Jersey,2016-11-08T20:56,6161.0
191,586e641b3cf7e06df0ce3aa0,Johnson,Arizona,2016-11-08T20:29,106327.0
192,586e641b3cf7e06df0ce3aa1,Clinton,Vermont,2016-11-08T20:09,178573.0
193,586e641b3cf7e06df0ce3aa2,Autre,Nouveau_Mexique,2016-11-08T20:03,1659.0
194,586e641b3cf7e06df0ce3aa3,Blanc,Caroline_du_Nord,2016-11-08T20:09,28076.0
195,586e641b3cf7e06df0ce3aa4,Johnson,Rhode_Island,2016-11-08T20:48,14746.0
196,586e641b3cf7e06df0ce3aa5,Stein,Virginie_Occidentale,2016-11-08T20:43,8075.0
197,586e641b3cf7e06df0ce3aa6,Johnson,Caroline_du_Nord,2016-11-08T20:09,130126.0
198,586e641b3cf7e06df0ce3aa7,Clinton,Maine,2016-11-08T20:58,357335.0
199,586e641b3cf7e06df0ce3aa8,Trump,Caroline_du_Nord,2016-11-08T20:09,2362631.0
200,586e641b3cf7e06df0ce3aa9,Clinton,Caroline_du_Nord,2016-11-08T20:09,2189316.0
201,586e641b3cf7e06df0ce3aaa,McMullin,Connecticut,2016-11-08T20:05,2108.0
202,586e641b3cf7e06df0ce3aab,Johnson,Kentucky,2016-11-08T20:08,53752.0
203,586e641b3cf7e06df0ce3aac,McMullin,Maine,2016-11-08T20:58,1887.0
204,586e641b3cf7e06df0ce3aad,Trump,Kentucky,2016-11-08T20:08,1202971.0
